epoch,step,test_loss,test_mape,test_r2,train_loss_epoch,train_loss_step,train_mape_epoch,train_mape_step,train_r2_epoch,train_r2_step,val_loss,val_mape,val_r2
36,5149,,,,,0.009710839949548244,,0.005597937386482954,,0.9543923139572144,,,
36,5199,,,,,0.02317913807928562,,0.007080362178385258,,0.9092768430709839,,,
36,5216,,,,,,,,,,0.018639368936419487,0.0071904598735272884,0.9469996690750122
36,5216,,,,0.019372006878256798,,0.007357558235526085,,0.9435585141181946,,,,
37,5249,,,,,0.020134270191192627,,0.007194380275905132,,0.9117909073829651,,,
37,5299,,,,,0.013658523559570312,,0.006601308006793261,,0.9527189135551453,,,
37,5349,,,,,0.017870444804430008,,0.007393221370875835,,0.9311326742172241,,,
37,5357,,,,,,,,,,0.019023889675736427,0.007235660683363676,0.9459062814712524
37,5357,,,,0.01884847693145275,,0.007265294902026653,,0.9450660347938538,,,,
38,5399,,,,,0.009117038920521736,,0.00480672437697649,,0.969163179397583,,,
38,5449,,,,,0.022297322750091553,,0.008134272880852222,,0.9401655197143555,,,
38,5498,,,,,,,,,,0.018223747611045837,0.007298591546714306,0.9481814503669739
38,5498,,,,0.01809834875166416,,0.007076525595039129,,0.9472565650939941,,,,
39,5499,,,,,0.00778114004060626,,0.00476229190826416,,0.977798581123352,,,
39,5549,,,,,0.030609674751758575,,0.008814781904220581,,0.9084210991859436,,,
39,5599,,,,,0.008057920262217522,,0.004984092433005571,,0.9721386432647705,,,
39,5639,,,,,,,,,,0.016910867765545845,0.0068991463631391525,0.9519146084785461
39,5639,,,,0.01765468716621399,,0.006988167762756348,,0.9485557675361633,,,,
40,5649,,,,,0.014569878578186035,,0.006930917967110872,,0.9705265164375305,,,
40,5699,,,,,0.02589559741318226,,0.009058570489287376,,0.9350792169570923,,,
40,5749,,,,,0.011455778032541275,,0.005200339946895838,,0.9456281661987305,,,
40,5780,,,,,,,,,,0.01723667047917843,0.006802279036492109,0.9509881734848022
40,5780,,,,0.017544053494930267,,0.006917356513440609,,0.9488801956176758,,,,
41,5799,,,,,0.021603921428322792,,0.008511185646057129,,0.9443308115005493,,,
41,5849,,,,,0.014205992221832275,,0.005912653636187315,,0.9545918107032776,,,
41,5899,,,,,0.013146065175533295,,0.0063289450481534,,0.9384965300559998,,,
41,5921,,,,,,,,,,0.017431244254112244,0.007064271252602339,0.9504349231719971
41,5921,,,,0.016838187351822853,,0.006754787173122168,,0.9509350061416626,,,,
42,5949,,,,,0.0123065784573555,,0.00629192590713501,,0.9524511098861694,,,
42,5999,,,,,0.009066803380846977,,0.005240711383521557,,0.9695889353752136,,,
42,6049,,,,,0.009882142767310143,,0.005738193169236183,,0.9774271845817566,,,
42,6062,,,,,,,,,,0.016724251210689545,0.006754480302333832,0.9524452090263367
42,6062,,,,0.01689954474568367,,0.006763309706002474,,0.9507502317428589,,,,
43,6099,,,,,0.028667476028203964,,0.008871401660144329,,0.9380399584770203,,,
43,6149,,,,,0.017361175268888474,,0.007053414825350046,,0.9445849657058716,,,
43,6199,,,,,0.01867610588669777,,0.0070380354300141335,,0.9401663541793823,,,
43,6203,,,,,,,,,,0.01608256809413433,0.0065454416908323765,0.9542698264122009
43,6203,,,,0.016583550721406937,,0.00671204412356019,,0.9516613483428955,,,,
44,6249,,,,,0.013255292549729347,,0.006946967914700508,,0.9584493637084961,,,
44,6299,,,,,0.018603086471557617,,0.007772801443934441,,0.9477490186691284,,,
44,6344,,,,,,,,,,0.015774836763739586,0.006595614366233349,0.9551448225975037
44,6344,,,,0.016652794554829597,,0.006722148973494768,,0.9514673352241516,,,,
45,6349,,,,,0.01202113926410675,,0.006418729200959206,,0.9531061053276062,,,
45,6399,,,,,0.010038336738944054,,0.005979745648801327,,0.974539577960968,,,
45,6449,,,,,0.009213022887706757,,0.0055041201412677765,,0.9755414128303528,,,
45,6485,,,,,,,,,,0.015577892772853374,0.006406987551599741,0.9557048678398132
45,6485,,,,0.01597384177148342,,0.006560563109815121,,0.9534592628479004,,,,
46,6499,,,,,0.009707475081086159,,0.005208458751440048,,0.9705413579940796,,,
46,6549,,,,,0.014457620680332184,,0.007170111872255802,,0.9523225426673889,,,
46,6599,,,,,0.00930563174188137,,0.005537101998925209,,0.9739590287208557,,,
46,6626,,,,,,,,,,0.0167769156396389,0.00693592568859458,0.9522954821586609
46,6626,,,,0.016186024993658066,,0.006540160626173019,,0.9528257846832275,,,,
47,6649,,,,,0.007351699750870466,,0.0049424367025494576,,0.9755194783210754,,,
47,6699,,,,,0.014515042304992676,,0.0070229992270469666,,0.9437658190727234,,,
47,6749,,,,,0.011301401071250439,,0.006523662246763706,,0.9731503129005432,,,
47,6767,,,,,,,,,,0.0161165539175272,0.006608895026147366,0.95417320728302
